index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
256	main-news	headlines	2013	0196	none	none	JK Rowling launches her first adult novel	Syria launches ground assault in Aleppo	0
257	main-news	headlines	2013	0244	none	none	Head of CIA resigns over affair	Hall of Fame beckons for Capriati	0
258	main-news	headlines	2013	0286	none	none	American Airlines and Pilots Agree on a New Contract	Romney pledges to 'stand with Israel' on Iran threat	0
259	main-news	headlines	2013	0329	none	none	China trade returns to surplus in March	Tense calm returns to south Tel Aviv	0
260	main-news	headlines	2013	0337	none	none	Nine killed in gun attack in Pakistan	Five million citizens get unofficial salary in Ukraine	0
261	main-news	headlines	2013	0358	none	none	Scientists Resurrect Flowers from Prehistoric Seeds	Nintendo trims red ink, lowers forecast for year	0
262	main-news	headlines	2013	0370	none	none	Australian among four on plane missing in Indonesia	Iranian painter Mansoureh Hosseini dies	0
263	main-news	headlines	2013	0418	none	none	'Grenade attack' kills one and injures at least 11	Sex attack on woman investigated	0.2
264	main-news	headlines	2013	0561	none	none	Spain asks for bank rescue	Spaniard on trial for Cuban dissident’s death	0.2
265	main-news	headlines	2013	0662	none	none	IDF to deploy Iron Dome in Central Israel	Major snowstorm barrels down on Central Plains	0
266	main-news	headlines	2013	0665	none	none	PC David Rathband: twin brother's fears for his 'bestest mate'	David Miliband: my brother and a return to old Labour	0.2
267	main-news	headlines	2013	0667	none	none	20-member parliamentary, trade team leaves for India	Commerce secretary to take leave of absence	0
268	main-news	headlines	2013	0676	none	none	Nokia apologises for 'faked' ad	US waives riders for Pak aid	0
269	main-news	headlines	2013	0685	none	none	Japan PM dissolves lower house for election	Iran and world powers set for nuclear talks	0
270	main-news	headlines	2013	0693	none	none	Two die in Syria violence after UN monitors land	Two year doping ban for Contador	0
271	main-news	headlines	2013	0706	none	none	Usain Bolt wins 200m – Steven Howard reaction	Facebook mobile gains drive revenue growth: reaction	0.2
272	main-news	headlines	2013	0743	none	none	Unrest in tense Nigeria leaves at least 95 dead	Southwest China quakes kill at least 50	0.2
273	main-news	headlines	2014	0007	none	none	Death toll rises in Russia plane crash	Death toll rises to 39 in Italy coach crash	0
274	main-news	headlines	2014	0032	none	none	Generations divided over gay marriage	G20 Summit ends divided over Syria	0
275	main-news	headlines	2014	0075	none	none	6.9 magnitude earthquake hits New Zealand	5.6 magnitude earthquake shakes Iran	0.2
276	main-news	headlines	2014	0102	none	none	Two Santa trackers competing this Christmas	Spain turning back the clock on siestas	0
277	main-news	headlines	2014	0147	none	none	X'mas cruise passengers hit by Norovirus	Missing cruise passenger is a NSW ambo	0
278	main-news	headlines	2014	0193	none	none	Former LAPD officer sought in Irvine slayings	Former CIA officer sentenced to 30 months in prison for info leak	0
279	main-news	headlines	2014	0295	none	none	Search after man swept into sea	Lara plans visit to Nepal	0.2
280	main-news	headlines	2014	0302	none	none	Taliban on agenda for US in Pakistan	At least 33 dead as big quake hits Pakistan	0
281	main-news	headlines	2014	0308	none	none	Zen Report: Ain't easy being high maintenance	Russian meteorite leaves building gaping open	0
282	main-news	headlines	2014	0337	none	none	Soccer-France to host Australia for first time in October	NRA official to face questions for first time since controversial remarks	0
283	main-news	headlines	2014	0340	none	none	Moderate tremor in the Central Mediterranean	Iran: Moderate candidate wins presidential vote	0
284	main-news	headlines	2014	0348	none	none	Students take a ride on airwaves	5.5-magnitude quake hits off Taiwan	0
285	main-news	headlines	2014	0364	none	none	Australia to scrap soaring national debt ceiling	Australian PM insists no argument with Indonesia	0
286	main-news	headlines	2014	0405	none	none	Mandela to spend Christmas in hospital	Mandela movie to open this month in South Africa	0.2
287	main-news	headlines	2014	0455	none	none	Goa first step in Modis march to Delhi	For first time in history, Technion to teach engineering in Russia	0
288	main-news	headlines	2014	0481	none	none	US releases initial report on fracking impacts on water	Men in China detained after taking girls to hotel	0
289	main-news	headlines	2014	0543	none	none	Egypt protesters 'to be dispersed'	Abduction teacher to be sentenced	0
290	main-news	headlines	2014	0560	none	none	Kerry: $4b Palestinian Economic Plan Could Work	Kerry: No deal yet in nuclear talks with Iran	0
291	main-news	headlines	2014	0566	none	none	Gunmen ambush police boat in Nigeria oil region	Sudanese police block protest at human rights commission	0
292	main-news	headlines	2014	0612	none	none	P.G. police seeking driver in crash that killed child	Police seek gunmen in New Orleans Mother's Day parade shooting	0
293	main-news	headlines	2014	0641	none	none	Twelve killed as gunmen raid village	Five Killed in Blasts in India	0.2
294	main-news	headlines	2014	0659	none	none	Residents return to Texas blast site	Residents return to Fallujah	0
295	main-news	headlines	2014	0688	none	none	Mexico swears in president amid violent protests	Former New Mexico Gov. Richardson pressing North Korean test ban	0
296	main-news	headlines	2015	0013	none	none	Iran warns against military intervention in Iraq	Explosion near Damascus military airport	0.00
297	main-news	headlines	2015	0068	none	none	Aso refuses to resign over Nazi comments	Spanish PM refuses to resign over corruption scandal	0.20
298	main-news	headlines	2015	0131	none	none	Cuba sees "major role" for foreign investment	House set to vote on plan to reopen government	0.00
299	main-news	headlines	2015	0143	none	none	Cameron 'has no concerns' over halal meat	Veterans health probe confirms cover-up of care delays	0.00
300	main-news	headlines	2015	0153	none	none	GM slow on recalls, Congress record shows	mobile world congress future smartphone	0.00
301	main-news	headlines	2015	0200	none	none	News is my Business	A New iPad Is Coming	0.20
302	main-news	headlines	2015	0311	none	none	Iran dissidents 'killed in Iraq'	France loses influence in Europe	0.00
303	main-news	headlines	2015	0386	none	none	Moon rocks indicate earth's orb born of collision	Indian minister killed in head-on collision	0.00
304	main-news	headlines	2015	0405	none	none	Egypt's opposition criticizes president's speech	Pakistan's opposition party boycotts presidential elections	0.00
305	main-news	headlines	2015	0530	none	none	Nato condemns Ukraine crackdown	Thai bonds best in region	0.00
306	main-news	headlines	2015	0675	none	none	Argentina declares mourning for flood victims	Parents demands common forms for nursery admissions	0.00
307	main-news	headlines	2015	0694	none	none	Chinese premier meets Indian vice president	Hezbollah urges to elect new Lebanese president	0.00
308	main-news	headlines	2015	0714	none	none	Sony Xperia Z2 and Nokia‚Äôs X series unveiled	Court orders political ban on Italy‚Äôs Berlusconi	0.00
309	main-news	headlines	2015	0722	none	none	East Harlem explosion death toll rises	Mexico storm death toll continues to rise	0.00
310	main-news	headlines	2015	0725	none	none	Royal Hoax DJ Takes Action Against Station	Taliban bombs US base in Afghanistan	0.00
311	main-news	headlines	2015	0773	none	none	Ukrainian President orders 7-day ceasefire in the east	Uganda's President Museveni agrees to sign anti-gays Bill	0.20
312	main-news	headlines	2015	0869	none	none	Ukraine hosts ‚Äėunity talks‚Äô	Pope hits out at ‚Äėwar to sell arms‚Äô in Syria	0.00
313	main-news	headlines	2015	0883	none	none	Red panda‚Äôs short-lived zoo escape	India‚Äôs march to Mars	0.00
314	main-news	headlines	2015	0884	none	none	Israeli doctors could be tried abroad for force-feeding Palestinian prisoners	Israel's West Bank control 'costing Palestinian economy billions'	0.20
315	main-news	headlines	2015	0901	none	none	Mumbai Indians puts T&T in its place	Indonesians vote for president in tight race	0.00
316	main-news	headlines	2015	0909	none	none	Palestinian President Receives Jordanian Foreign Minister	Palestinian arrested for sexually harassing young girls	0.00
317	main-news	headlines	2015	0913	none	none	Obama nominates new transportation secretary	Obama To Meet Embattled Veterans Secretary	0.20
318	main-news	headlines	2015	0917	none	none	French raid wine cellar for austerity auction	US praises Ukraine deal; calls for concrete action	0.20
319	main-news	headlines	2015	0925	none	none	Algerian priest to lecture about Christian heritage in N. Africa	Telstra applies to list China site in NY	0.00
320	main-news	headlines	2015	0958	none	none	Egyptian military spokesman denounces incitement against army	Labor ministry announcement due on Monday	0.00
321	main-news	headlines	2015	0961	none	none	Dozens injured in Connecticut train collision	Indian minister killed in head-on collision	0.20
322	main-news	headlines	2015	0978	none	none	Fallen US firefighters brought home	Wall Street ends slightly lower	0.20
323	main-news	headlines	2015	1045	none	none	Israel's Peres urges return to peace talks	Gonsalves keeps up pressure on Dom Rep	0.20
324	main-news	headlines	2015	1057	none	none	Egypt court sentences 10 Brotherhood supporters to death - sources	Turkish PM tells supporters to prepare for rallies	0.20
325	main-news	headlines	2015	1062	none	none	Men tried to behead soldier on London street, court hears	Australia spied on Indonesia president: reports	0.00
326	main-news	headlines	2015	1114	none	none	Shankill blast victims to be remembered	Crocodile victim's body recovered	0.20
327	main-news	headlines	2015	1133	none	none	World‚Äôs largest building opened in west China	Italy‚Äôs centre-left splinters in presidential vote	0.00
328	main-news	headlines	2015	1145	none	none	Poverty stats doubt Modi's development claims	GM to start taking recall compensation claims Aug 1	0.00
329	main-news	headlines	2015	1171	none	none	Air strikes kills dozens in northern Syria	Ukraine will not give 'an inch' over Crimea	0.00
330	main-news	headlines	2015	1182	none	none	Two arrests made after protest against Nigel Farage	Kerry vows progress after latest intensive Mideast trip	0.00
331	main-news	headlines	2015	1206	none	none	China ‚Äėwill protect interests‚Äô of foreign business	Obama in ‚Äėdirect‚Äô confrontation with Putin on Ukraine	0.00
332	main-news	headlines	2015	1211	none	none	Many dead as asylum boat sinks off Australia	Mandela spends third day in hospital	0.00
333	main-news	headlines	2015	1298	none	none	Turkey president appeals for calm	Texas house provisionally approves abortion law	0.00
334	main-news	headlines	2015	1307	none	none	Polling stations open at Ukrainian presidential election	Nominations open for e.TV Ghana Most Influential Awards	0.20
335	main-news	headlines	2015	1338	none	none	3 dead, 1 hurt in shooting at S Carolina oceanfront motel	4 dead, 30 injured in train collision near Moscow	0.20
336	main-news	headlines	2015	1342	none	none	South Africa president: Mandela is improving	Afghan president delays signing US deal	0.00
